4.20323, 0.0190706, -1.05871, -41.9935, -45.4707, -39.1135, -49.8274, -5.71273, 22.5915, 13.8715, 29.3285, -17.4231, -28.9575, -8.44163, 1.22414, 3.29329, -0.42739, -4.46164, -22.2964, -11.7794, -0.238974, 0.557988, -4.33464, -6.86152, 1.48488, -3.5617, -1.75599, 0.302425, 5.43241, 0.367762, 0.178589, 0.446943, -3.47468e-14
60.1647, -85.901, 207.235, -110.902, -100.65, -61.8575, -89.2805, 29.3203, -39.7063, -59.4686, -71.5435, 26.8473, 60.7476, 30.4582, -85.3983, 56.6037, -79.0509, -60.1167, 52.881, 17.2265, 38.9104, 214.034, 191.61, 205.805, 7.23144, 14.6441, 172.122, -0.44948, -36.1986, 0.0890769, 0.132013, 0.0683856, 5.76779e-15
-55.4537, 59.4112, -14.4087, -67.9854, -67.3263, -4.57777, -71.4625, -123.96, -100.552, 20.267, 39.422, 75.6689, -45.1817, -82.7688, 54.6162, -52.0709, 62.446, 55.2378, -108.132, -129.62, -119.14, -55.6295, 72.3133, -66.0838, -141.676, -67.6593, 16.2478, 0.263021, 18.2989, 0.0339516, -0.0846583, -0.287905, 8.3774e-14
432.223, -588.923, 351.849, 310.143, 433.787, 367.971, 473.468, 313.474, -237.655, -257.606, -109.441, 233.23, 138.814, -89.2731, -599.904, 418.481, -561.415, -432.548, 310.55, 301.781, 313.418, 399.676, 237.59, 364.059, 189.318, 158.221, 277.341, 0.272417, -268.597, 0.223174, 0.101365, -0.0803437, -6.95776e-14
82.6962, -118.256, 379.351, 241.75, 254.589, 123.543, 268.307, -199.825, -277.196, 1.95789, -229.092, 101.23, 251.352, -15.4794, -150.611, 119.007, -115.396, -82.5534, -78.5031, -405.092, -56.251, 409.64, 297.003, 201.357, -385.286, -139.042, 278.127, 0.00610176, -94.2415, 0.0795607, -0.228325, 0.0236551, -1.74571e-14
-28.1309, -24.4904, 72.4329, 146.322, 192.131, 171.81, 191.913, 25.1125, -88.0251, 26.4038, -4.38081, 141.074, 12.7548, -65.1953, -41.2963, -37.5285, -15.5394, 28.4867, 21.2005, 35.1888, 19.3891, 95.3012, 33.4793, -24.3198, 10.6221, -5.77063, 70.0448, -0.168283, -45.9577, -0.126599, -0.0674924, -0.473744, -1.81814e-14
-280.427, 277.994, 121.489, 91.1188, -189.869, -90.2903, -143.586, -197.423, -72.3627, -190.883, 83.2838, -366.646, -131.6, -183.942, 215.26, -208.203, 270.627, 279.888, -305.953, -701.675, 140.637, 113.103, 132.822, 5.03352, -517.605, -145.765, 93.4737, -0.186288, -25.2223, 0.651996, -0.273296, 0.452578, -9.85693e-14
-8.03646, 45.224, 116.315, -49.0637, -19.5306, -27.5724, -23.1258, -352.299, -268.614, 66.0271, -31.2571, 166.93, 47.267, -147.433, 31.6902, 13.8443, 30.9599, 7.99386, -286.5, -455.786, -267.846, 115.474, 109.283, -149.148, -435.329, -170.13, 94.1894, 0.329776, 29.5138, -0.1527, -0.307764, -0.00810364, 1.03075e-13
119.023, -86.3088, -121.311, 138.725, 102.348, 111.464, 110.319, -13.6599, -50.9586, 8.42451, -6.3446, -1.2227, 8.07667, -32.9935, -92.7683, 131.051, -102.835, -119.206, -10.596, -58.9969, 17.9378, -110.821, -124.654, -75.6833, -67.5811, -7.73005, -98.7307, -0.180817, -7.81176, 0.061496, 0.0850244, 0.123291, -3.4088e-14
40.8864, -14.7245, 35.584, -7.53693, 4.31484, 26.9409, 2.63362, -233.112, -178.175, 52.4539, 38.5668, 108.602, -34.5679, -152.2, -24.2804, 62.9467, -25.3331, -40.4866, -222.797, -316.349, -165.436, 38.2964, 28.9703, -122.368, -296.495, -84.7974, 29.8727, -0.239904, -12.0606, -0.568006, 0.402125, 0.328395, -8.36055e-14
-67.0532, 62.6178, 7.3764, 89.3393, 51.4976, 41.9374, 58.1409, -16.5265, -15.9095, -10.0588, -37.0775, -36.5339, 33.3006, 10.6709, 63.429, -51.0872, 64.9712, 66.6087, -5.47558, -77.7707, 25.0865, 8.91755, 0.975949, 0.935561, -61.9364, -14.3922, 3.25147, -0.579889, -6.76236, -0.0784514, 0.259984, -0.152007, 1.32064e-15
-82.638, 86.1962, -43.375, -10.0627, -33.8694, -18.6756, -32.6468, -42.439, -6.97936, 18.4663, 0.141968, -27.9037, -13.8546, -17.1822, 73.194, -82.8477, 83.1736, 82.7391, -47.3101, -103.863, -2.18021, -42.2846, -31.9187, -65.0668, -76.6888, -50.3721, -30.9366, 0.281182, 12.7228, 0.220979, 0.130873, 0.230132, 2.46258e-14
421.368, -424.589, 486.024, 305.514, 292.527, 270.247, 320.677, -435.851, -529.968, -37.1257, -89.0994, 200.934, 97.7943, -306.794, -487.046, 460.67, -441.732, -421.062, -360.319, -784.78, -195.515, 488.958, 440.019, 165.129, -752.707, -243.691, 370.685, -0.508752, -171.93, -0.126174, -0.144496, -0.1448, 8.61667e-14
-74.023, 35.7502, 65.5868, -111.018, -60.7636, -115.812, -64.2105, 129.986, 79.6186, -25.7146, -28.4765, -4.38598, 39.42, 77.0513, 34.4987, -76.7184, 46.176, 73.1658, 126.397, 183.973, 87.5184, 91.9199, -1.12188, 134.728, 173.309, 61.0039, 35.2769, -0.326352, -23.4626, -0.256952, -0.172546, 0.00737839, -1.78319e-13
-15.7503, -16.6605, 52.9216, -14.3995, 0.128053, -12.4095, 13.1866, 69.8161, 15.4218, -128.313, -14.8754, -20.1905, 25.7112, 25.4634, 6.82625, -20.519, -1.42341, 16.0871, 66.3278, 93.9224, 50.8562, 55.0749, 36.2861, 75.2342, 82.429, 38.2767, 37.2074, 0.234384, -20.743, -0.179152, 0.355093, -0.227832, -1.31999e-13
-15.0392, 24.6529, 12.1294, -35.5265, -88.3566, -53.1227, -94.7409, 20.464, 78.5688, 54.0113, 49.6565, -103.72, -57.2289, 23.0939, 31.6634, -23.3814, 25.9577, 15.0804, 8.15118, -2.76558, 38.7602, 2.65724, 37.9654, 33.4848, 19.4968, 17.6227, 18.9586, -0.071162, 21.5706, 0.269039, 0.113542, -0.0637133, -2.44456e-15
-4.89128, 18.5471, -97.6205, 90.2561, 113.785, 56.7948, 107.383, -61.6567, -94.5543, 87.4211, -101.49, 62.8247, 96.0964, 3.14717, 9.83058, 2.5635, 9.87932, 4.93221, -14.5283, -149.751, 2.85668, -54.0644, -131.265, -57.5381, -140.897, -42.4663, -82.6387, -0.0176278, -2.79041, 0.0010419, 0.0242278, -0.0995177, -3.35437e-14
-131.487, 179.209, -843.633, 285.482, 173.399, -15.7178, 170.108, 538.523, 603.607, 41.0327, -318.173, -518.144, 280.806, 570.983, 264.763, -145.067, 167.234, 130.969, 533.765, 431.135, 606.135, -750.504, -862.949, -119.118, 559.365, 285.959, -709.767, 0.103585, 70.1121, -0.179549, -0.0740614, -0.414591, -1.58133e-13
548.87, -532.715, -82.4103, 488.63, 110.013, 217.823, 171.126, 189.682, 1.799, -237.822, 93.5833, -473.494, -152.643, -152.314, -525.68, 603.617, -560.596, -548.359, 37.1247, -345.211, 530.953, -89.2334, -52.6182, 151.72, -229.347, 30.4579, -90.97, -0.0578578, -219.315, 0.283641, 0.13531, 0.0652103, 3.07953e-13
-22.4619, 43.5525, -72.4717, 16.9103, -4.70168, 29.8785, -7.79747, -74.4503, -16.9737, 37.1912, 48.4729, 1.75202, -52.0127, -44.2588, 41.8701, -13.4138, 37.1515, 22.3906, -82.0776, -79.507, -69.185, -83.9908, -48.4546, -110.668, -71.8435, -35.0756, -52.566, -0.253329, 20.5464, 0.0524501, 0.0263482, -0.1466, -5.43822e-14
181.811, -160.422, 14.2836, 67.339, -44.4357, -9.46134, -27.0213, -4.71457, -24.1419, -68.7432, 32.2829, -144.01, -48.9602, -64.937, -166.725, 201.461, -176.438, -182.174, -44.7298, -187.438, 115.915, 11.5091, 28.2494, 46.3795, -140.981, -5.42361, 5.45221, 0.323553, -50.3646, 0.0207547, -0.0958324, 0.232101, 4.63659e-15
353.15, -314.935, -159.5, 281.7, 237.318, 288.902, 260.208, -253.938, -258.627, -61.298, 133.306, 53.7379, -152.459, -314.565, -317.777, 382.652, -342.436, -353.652, -335.94, -511.041, -83.4399, -162.414, -165.875, -299.815, -447.275, -183.247, -156.844, 0.14359, -89.5398, -0.183142, 0.102188, -0.0506308, -2.5284e-13
140.214, -10.5363, 194.894, 109.936, 159.978, 254.991, 115.879, -867.853, -500.145, 422.117, 134.306, 429.979, -100.175, -363.531, -46.2985, 115.836, -41.1064, -140.27, -728.879, -811.498, -875.008, 84.2275, 405.333, -430.579, -833.397, -408.99, 220.236, -0.302254, 163.844, 0.289113, 0.184894, 0.168403, -9.50165e-14
-19.8948, 19.4841, -0.125521, -12.1218, 6.78958, -12.8022, 9.13513, -7.06725, -20.9351, -15.2721, -25.823, 21.239, 29.9227, 6.5335, 14.3496, -18.707, 19.538, 20.15, 6.00285, -6.35411, -8.44228, 8.75899, -17.1184, 1.36602, -9.96697, -4.04382, -3.28171, -0.0995714, 1.07139, 0.0116243, 0.49736, -0.121445, -4.97878e-14
-0.582258, -5.52813, 12.9053, 13.7576, 25.1459, 24.9347, 27.9592, -3.47915, -22.8152, -17.6077, -7.78289, 22.3111, 8.65805, -8.56346, -4.64073, 2.72749, -3.46259, 0.742269, 0.757366, -1.74773, -5.21884, 11.7259, 12.9045, 8.31638, -6.81439, -0.0024405, 11.9596, 0.0834226, -8.44948, -0.275665, 0.0875967, 0.172827, -5.98515e-15
-303.319, 334.578, -258.599, 273.797, 274.221, 276.717, 272.947, -578.099, -358.466, 220.167, 117.308, 174.644, -102.801, -364.635, 301.313, -260.45, 329.474, 303.259, -619.78, -952.035, -305.717, -212.326, -291.553, -635.502, -785, -320.484, -218.285, -0.052106, 50.1382, 0.0363913, 0.403415, 0.12636, 6.47581e-14
-127.031, 158.004, -120.409, -138.422, -236.392, -203.346, -242.09, 46.8452, 146.301, 12.2034, 10.9848, -185.295, -31.392, 74.1178, 164.729, -118.039, 149.647, 127.269, 20.2813, 22.5956, 65.841, -140.354, -46.8605, -57.3449, 55.2795, 25.1613, -75.6043, -0.338033, 53.2786, -0.00661836, -0.258319, 0.487568, -8.99143e-14
-32.3342, 2.76909, 28.1072, -107.009, -129.39, -99.4825, -119.468, 158.289, 100.748, -103.734, 17.4055, -83.0683, -22.4099, 53.9408, 14.2824, -40.3914, 14.9786, 32.4929, 130.287, 205.196, 120.08, 25.7685, 24.3343, 110.665, 186.841, 72.5256, 22.1861, -0.00912607, -16.5786, -0.24398, -0.0970898, -0.0507166, 3.21266e-15
34.7423, -76.989, 204.683, 29.9816, 44.7683, 24.1402, 49.5827, 20.2948, -35.1855, -27.8184, -38.6352, 29.2123, 60.4849, 14.162, -62.913, 16.9713, -61.9732, -35.2389, 39.1719, 7.14585, 29.2763, 214.327, 174.252, 144.807, 1.86759, 7.69505, 155.579, -0.729493, -34.503, 0.0791141, 0.0484596, -0.403325, -6.39485e-14
51.0664, -86.6004, 253.778, 5.95956, 39.8248, 40.7146, 47.8968, -30.4659, -116.881, -53.3391, -16.6558, 110.758, 24.1035, -59.9301, -101.829, 56.7931, -80.0093, -51.8456, -14.7048, -14.9998, -42.5966, 242.171, 235.327, 121.335, -46.9578, -16.9416, 208.996, 0.146315, -52.5006, 0.181767, -0.403222, -0.246502, -5.26137e-16
95.6161, -26.5003, -320.045, 248.126, 216.196, 256.701, 217.753, -304.888, -209.529, 93.1467, 46.459, 84.1567, -64.0342, -205.356, -22.4835, 94.3444, -56.3155, -96.2525, -320.659, -485.075, -175.926, -306.635, -272.726, -486.76, -424.649, -177.435, -244.627, 0.427804, 37.3122, 0.285403, -0.20874, -0.242108, 2.61584e-14
-0.133658, 0.482566, -0.416517, -0.256024, 0.117523, 0.291587, -0.286471, 0.493476, 0.608991, 0.0273409, 0.701195, -0.649277, -0.878, -0.713769, 0.295831, -0.180067, -0.0845246, -0.0357104, -0.869321, 0.436997, 0.0775437, -0.488497, -0.844022, -0.719944, -0.315704, -0.512218, -0.563384, -0.121616, 0.199014, 0.381772, -0.237295, -0.0192131, 1.68987e-16
316.162, -336.142, 383.909, 183.321, 52.4615, 163.465, 89.6716, 263.693, 136.371, -189.031, -7.1091, -168.32, -15.7703, 88.6086, -285.014, 322.898, -328.612, -316.501, 215.747, 249.882, 276.741, 434.005, 282.335, 259.707, 259.439, 113.326, 350.262, 0.344546, -113.756, -0.288759, 0.112788, 0.393935, -6.36412e-13
-529.375, 478.462, 789.484, -185.37, 77.8309, -101.073, 76.0482, -750.996, -676.254, 19.4001, -332.537, 584.702, 378.757, -189.425, 278.25, -528.791, 477.42, 528.622, -511.816, -843.827, -659.097, 843.699, 653.27, 0.400964, -840.975, -343.705, 637.119, -0.138577, 46.2954, -0.265158, 0.218322, 0.10097, 1.96487e-13
32.5587, -64.8118, 121.037, 10.2736, 46.2781, 27.4759, 51.0302, 25.9385, -63.0078, -26.4953, -41.6447, 73.3599, 46.8724, -13.0768, -69.3132, 34.856, -58.1948, -32.7238, 39.226, 25.7362, 25.1222, 127.777, 97.1996, 82.4512, 6.518, 7.84934, 98.4256, -0.225245, -43.537, 0.459429, 0.37083, 0.0785189, -1.95712e-15
-40.1592, 99.8617, -99.8284, -27.6574, -133.979, 6.54837, -145.432, -119.13, 45.1981, 46.6712, 375.592, -95.6525, -371.92, -213.478, 117.675, -52.9792, 88.8684, 40.0459, -218.856, -66.4882, -162.574, -251.636, 80.3755, -219.721, -62.2523, -42.5614, -57.6409, 0.259756, 99.366, 0.102666, -0.0496595, 0.0621223, 1.16434e-14
-52.225, 68.6038, -125.762, 14.9772, -10.9274, -11.3417, -10.5174, 31.1376, 67.0961, -2.63576, 3.89317, -71.1765, -9.22495, 36.0846, 74.5604, -53.0285, 64.9095, 52.6543, 19.7714, 24.3445, 34.7479, -117.456, -118.74, -68.9474, 40.1493, 15.5668, -101.332, -0.167502, 29.5464, -0.383962, 0.45704, 0.202922, -1.80566e-14
-11.9089, -19.4547, -3.41615, 159.079, 259.21, 143.89, 261.533, 59.2555, -81.9202, -0.0752217, -174.136, 128.43, 183.147, 62.907, -27.0791, 2.52838, -14.8551, 11.3549, 114.26, 58.3205, 57.9304, 23.9814, -52.1887, 38.9915, 30.5275, 26.9812, -12.1318, -0.0531012, -54.2105, 0.0532322, 0.0905682, -0.307362, -8.33494e-14
-32.6489, 57.2346, -25.8036, -140.02, -115.829, -26.0899, -119.003, -226.543, -148.505, 14.4683, 221.183, 150.227, -207.579, -249.294, 48.4299, -47.8372, 50.8066, 32.7377, -279.996, -189.589, -248.107, -40.0923, -10.8989, -264.809, -197.226, -122.493, -15.8395, 0.506992, 53.7096, 0.0664984, -0.308641, 0.303695, 4.79225e-15
0.0530469, 41.7021, 519.905, -184.158, -395.289, -119.967, -386.322, -189.999, 65.6587, 44.375, 347.577, -124.424, -397.154, -221.259, 14.3456, -15.4969, 32.5896, 0.461455, -339.727, -174.538, -188.072, 439.154, 601.185, 84.6564, -119.475, -102.01, 462.795, -0.0207305, 77.14, 0.0718898, -0.27415, 0.183092, -1.01957e-13
-53.6892, 61.7124, -17.5109, 65.823, 53.5975, 42.086, 59.184, -62.5628, -55.8327, -24.718, -58.9572, 11.4341, 64.5135, 17.0607, 63.8371, -36.763, 60.3792, 53.8061, -23.3268, -71.7377, -54.4462, -27.2729, -6.69606, -23.3768, -81.9515, -24.821, -11.9167, -0.0936575, 5.76576, 0.00682274, 0.0941545, 0.432781, 2.74793e-13
100.556, -53.3521, -105.667, 8.12822, 153.933, 31.4997, 145.458, -134.306, -134.552, 56.3215, -142.064, 191.853, 168.936, 3.51943, -62.208, 98.1978, -71.1805, -100.399, -70.5244, -131.049, -131.751, -55.8227, -165.48, -166.675, -129.753, -62.0877, -90.3622, 0.123805, 23.3884, 0.19623, -0.160001, 0.611673, 1.9655e-13
-37.0977, 41.164, -148.231, 63.2654, 68.4159, 18.5097, 67.7629, 58.6774, 49.3606, -0.989595, -64.6368, -43.3755, 68.4793, 71.9436, 53.9178, -36.47, 41.4394, 36.8659, 68.0447, 48.908, 64.7097, -127.441, -162.137, -54.8004, 54.7314, 27.2591, -126.076, 0.476192, 11.4639, -0.178395, 0.377786, -0.0519796, 2.3134e-15
-124.226, 111.995, 10.112, 167.844, 188.819, 167.05, 201.926, -216.397, -219.986, -8.63084, -10.2222, 107.789, 22.3534, -143.097, 117.428, -101.538, 119.076, 124.752, -197.601, -355.639, -115.593, 30.4689, -26.9453, -153.691, -327.954, -122.242, 0.750611, -0.214047, 0.142261, -0.399285, -0.0432614, 0.182789, -3.64695e-14
-23.4497, 84.2175, 32.0952, 43.7606, 18.6044, 61.9362, 10.6685, -299.023, -158.07, 130.811, 12.6552, 84.5856, -27.4545, -115.637, 59.095, 4.71158, 62.5442, 23.656, -265.586, -378.109, -233.469, 3.87318, 89.4483, -162.908, -345.97, -132.255, 43.1886, -0.0358138, 44.4488, -0.450371, 0.0907162, -0.266304, 3.75894e-14
105.293, -98.0246, -80.8678, 85.6729, 36.2669, 71.0291, 43.3722, -13.1893, -33.6808, -24.2924, 42.9989, -40.9079, -54.2476, -70.7996, -79.5758, 104.528, -101.697, -104.692, -46.1238, -94.9692, 36.8037, -90.4619, -45.648, -86.7223, -78.3392, -23.9436, -56.7692, 0.266923, -22.6268, -0.457469, -0.184039, -0.179158, -2.56778e-14
-9.32894, -12.0456, 60.5329, 43.8379, 98.1871, 40.5757, 101.715, 13.4331, -62.0944, -2.31424, -90.9797, 82.136, 104.934, 25.6861, -25.2444, 1.19923, -8.15091, 9.83836, 54.74, 11.9032, 15.4518, 67.4436, 28.0365, 51.4532, -5.71389, 3.03719, 43.6531, -0.385892, -31.1315, -0.151009, 0.0286339, -0.202225, -3.86028e-14
143.917, -122.775, -134.005, 166.047, 209.647, 122.009, 218.97, -120.386, -268.999, 59.1537, -112.78, 173.503, 130.663, -106.992, -131.898, 192.501, -142.775, -143.649, -67.0985, -317.545, 15.767, -80.7541, -192.349, -98.086, -311.909, -93.3099, -114.121, 0.186878, -68.8599, -0.0256087, -0.0172555, 0.0415479, -4.59219e-13
84.6446, -123.695, 63.0629, -60.2097, -129.178, -200.559, -108.008, 459.453, 294.942, -273.132, -135.538, -355.951, 105.362, 261.007, -121.799, 117.157, -123.379, -84.943, 419.023, 378.963, 494.796, 59.8571, 28.6862, 441.539, 400.215, 229.953, 19.4738, -0.424692, -110.577, 0.319909, -0.0790727, -0.163975, 1.87632e-13
-32.8262, -51.1803, 373.33, -4.09658, 136.687, 54.3223, 166.257, -60.696, -304.993, -190.16, -187.032, 283.98, 203.512, -62.3944, -124.213, -9.94038, -40.6134, 33.175, 28.4036, -47.5613, -69.1351, 423.063, 243.304, 185.635, -121.81, -35.4299, 289.989, 0.01637, -109.032, 0.141173, 0.280721, 0.581401, 9.85676e-14
-27.3021, 49.0855, 551.706, -207.019, -355.48, -153.499, -346.068, -291.88, -137.157, -109.657, 267.921, -13.7694, -276.668, -250.125, 6.56633, -31.0914, 45.3038, 27.3147, -324.096, -231.569, -329.118, 406.33, 728.647, 107.273, -258.726, -165.646, 501.521, 0.118428, 51.7114, -0.173748, -0.186792, 0.109375, 1.27533e-13
-52.2829, 53.87, 62.1931, -47.0295, -73.3651, -27.5934, -74.1255, -16.8136, 13.1109, -1.99353, 17.0386, -29.7539, -38.3261, -10.5782, 51.2671, -36.9529, 54.7845, 52.439, -24.5224, -14.2724, -17.2604, 24.4115, 123.203, 33.9051, -14.3577, 5.77373, 72.6185, 0.205896, 4.5983, 0.547168, -0.14608, 0.0341548, 7.47275e-15
