-2.33001, -1.7373, -4.21686, -0.139995, -2.0824, -0.0152073, 0.950164, 3.29131, 3.7894, 0.839757, 0.505403, 0.413481, 1.33988, 5.56042
-6.48262, -4.18943, -5.11694, -1.05838, -2.35198, -0.105638, 1.73573, 6.51371, 2.96741, 2.2621, 1.07059, 2.39536, 1.36391, 10.9984
-8.61326, -8.3549, -1.62582, -0.89577, -1.97205, 0.109009, 4.96765, 5.89001, 5.53503, -0.583725, 0.47833, 1.38307, 1.44367, 8.79291
-14.8713, -9.04458, 7.15512, 13.9631, -2.53715, -20.7119, 8.4826, 15.6108, -6.0423, 5.70083, 2.36792, 3.63235, 5.32033, 9.67326
-13.8108, -9.75119, -7.74208, -2.46519, -3.98557, -1.27006, 5.6075, 11.6584, 9.20895, 1.75876, 1.35829, 5.96942, 2.2272, 19.7993
-2.6238, -2.27395, -3.07892, 0.323888, -0.218728, -1.17734, 1.45779, 1.77161, 2.80034, 0.739724, 0.732942, 0.309931, 1.09733, 4.01358
-4.43067, -6.13581, 2.77817, -2.73034, 4.40098, -13.2985, 7.81949, -0.577274, -0.780003, -6.56307, 0.576409, -1.4765, -2.76349, -10.4795
-7.85532, -12.8305, 0.823676, -2.69774, -0.276063, -1.19277, 4.34269, 1.74781, 6.95868, -2.34447, 0.99583, 2.09674, 3.4974, 11.5037
-8.24064, -8.74968, 7.21872, -5.68427, 6.73413, -7.8557, 7.23126, -1.04587, 2.191, -7.02336, 1.13627, 0.694322, 0.403318, -3.23054
-5.03339, -3.57052, -3.79838, -1.65196, -1.65399, -0.094435, 2.0311, 5.76115, 3.79202, -0.0411621, -0.359787, 1.74125, 1.02139, 7.95842
-25.303, -27.4131, 14.254, -5.08466, -0.206248, -0.763359, 12.3215, 17.3842, 11.4435, -5.31296, 1.6137, 7.12758, 3.8508, 19.5333
-13.7352, -13.5509, 4.00554, -2.38243, -1.53265, 6.54326, 8.23939, 7.93991, 6.29616, -1.17886, 0.831303, 3.75177, 1.7388, 12.2934
-1.6539, -1.62191, -1.95388, 1.03882, -1.24342, -1.72413, 1.19842, 1.46092, 1.37487, 1.40899, 0.810059, 0.567864, 0.19905, 3.00998
-5.39309, -10.3111, 1.13142, -3.19716, 0.726105, -1.3858, 4.16146, -0.0151943, 5.63097, -2.53147, 1.00488, 0.612875, 3.45517, 8.68486
-5.72072, -7.33933, 3.36728, -0.1947, 1.67367, -11.6757, 7.58581, -0.645947, -3.0685, -4.11103, 1.09435, -1.4173, -0.933783, -7.23081
-9.66332, -11.0383, 9.47093, -1.46618, 0.0827337, 1.77809, 9.06511, 6.1382, 1.77966, -4.87809, 0.812773, 2.6013, 3.95602, 4.6335
-13.1804, -9.24414, -10.9342, -1.2954, -5.16304, -2.10688, 4.65394, 13.5127, 10.2482, 5.00857, 1.97287, 3.43651, 2.49274, 21.9667
-2.41819, -2.61481, -0.845493, 1.59958, 1.12674, 1.6762, 3.01233, 1.71116, 2.45974, -0.960986, 0.352966, 1.66088, 0.440184, 3.62763
-9.38613, -7.15261, -5.21064, -1.69611, -2.83665, -0.519724, 3.4589, 10.8233, 5.59754, 1.25488, 0.676649, 3.28447, 2.456, 13.7449
-28.8931, -45.2471, 2.86144, -7.93272, -2.34069, -0.304102, 11.5071, 6.44672, 22.9843, -6.35029, 3.72373, 10.355, 10.7189, 41.0562
-2.89784, -5.39662, 0.509649, -1.44233, -0.521041, 1.09169, 1.38088, 0.943277, 3.07158, -1.91241, 0.912226, 0.436889, 1.40976, 4.70214
-14.4504, -12.9745, -1.94162, -2.2117, -2.01602, 1.39533, 9.99952, 9.5284, 8.05844, -1.16881, 1.37745, 4.98379, 2.26015, 15.6166
-0.701624, 0.41245, -5.71022, -0.0804709, -1.97041, 1.10582, -0.463196, 0.485696, 2.64116, 2.30319, 0.353475, -0.681542, 1.21279, 5.59078
-31.8495, -32.1448, 11.1518, -6.93725, -1.25396, 8.11945, 16.9989, 20.1282, 13.148, -1.72295, 3.24186, 9.341, 3.07744, 26.439
-1.8558, -3.41802, 0.259805, -0.0925964, -0.782152, 0.115475, 0.855401, 0.377808, 2.25864, -1.24932, -0.519454, 0.581184, 0.869247, 2.75874
0.0657882, -0.588403, 0.21338, -0.824403, -2.98385, -0.585668, -2.11222, -3.00749, 0.119013, -0.0389188, 0.0599041, 1.05578, 0.56938, 1.11437
-5.32554, -8.48731, 7.55729, -2.70763, 1.52803, -2.38375, 4.49565, -1.08873, 3.81132, -4.23472, 0.154143, 0.870747, 0.428112, 2.97946
-2.3254, -2.0791, -3.42313, -0.10379, -1.63196, 0.122418, 0.347745, 4.79758, 3.36445, 0.773435, 0.818556, 0.41655, 0.925053, 5.37647
-0.194568, 0.439217, -1.83403, 0.0875272, 0.342141, -0.367827, -0.699703, 0.0881166, 0.431001, 0.12472, 0.363837, -0.252381, 0.645771, 0.962022
-7.98013, -4.94105, -6.96625, -1.75929, -2.4613, -0.467666, 2.38348, 7.03904, 5.33725, 2.447, 0.934299, 2.52639, 1.83638, 13.0876
-11.199, -5.04009, -6.85427, -1.98522, -2.16394, -1.6844, 2.8957, 9.4156, 7.45594, 2.73391, 1.86083, 3.61269, 0.473354, 15.8373
-2.13824, -2.83129, 2.69609, -2.00655, 1.53641, -0.923775, 1.7763, -0.380761, 1.41678, -0.977763, 0.276274, 0.830836, 0.824948, 1.06915
-18.0654, -17.4012, 12.325, 26.598, -6.05567, -25.8548, 9.58768, 24.9086, -7.70237, 8.51571, 1.99431, -0.966445, 7.44309, 9.13371
-4.61207, -3.31271, -5.88437, -1.31808, -1.9953, -0.138881, 1.53925, 5.63499, 3.77339, 0.214289, 0.65487, 1.69549, 0.904929, 8.14435
-15.0757, -20.504, 1.24794, -2.96014, -2.73856, -0.964037, 6.85231, 5.02055, 9.71385, -1.61312, 1.88129, 4.67381, 2.56114, 17.0079
-3.21251, -1.97747, -3.67165, -1.25225, -1.08971, -0.18796, 1.51973, 3.47424, 2.07159, 0.662312, 0.172024, 2.21085, 1.10764, 5.93494
-3.2117, -2.30122, -5.39097, -0.194582, -1.51654, -0.823933, 1.00843, 4.40526, 5.21001, 1.31579, 0.226654, 0.0589505, 1.03096, 8.04247
-10.0417, -7.45684, -6.51147, -1.94208, -3.259, -0.0589205, 2.7778, 10.9569, 7.35591, 0.793326, 1.52711, 4.04179, 0.9784, 14.2818
-3.05515, -2.44173, -3.50032, 0.222699, -0.0486084, -0.0180777, 1.91577, 3.727, 3.20487, 0.310532, 0.816258, 1.18628, 1.11102, 5.18934
-4.01347, -3.35825, -2.83778, -0.741278, -1.49056, 0.214273, 1.06428, 4.21577, 4.08137, 0.611609, 0.0616299, 0.37283, 0.617803, 6.62558
-0.1294, 0.853429, -4.13977, -0.444995, -0.882268, 1.32973, -1.03323, 0.406449, 2.20165, 2.15252, -0.00709023, -0.0699231, 0.95859, 4.77516
-5.3089, -4.93184, -4.0233, 3.09592, -1.82518, -6.76059, 3.28667, 6.79181, 2.66655, 2.84205, 0.654901, 0.108089, 0.759278, 8.18024
-5.4337, -4.77726, -1.12106, 0.315119, 1.01784, 1.8329, 4.24807, 5.35201, 4.07718, -2.00427, 1.48886, 2.40855, 1.49539, 6.63677
-1.74654, -4.46173, 1.39974, -1.54671, 2.89681, -11.201, 5.67139, -0.363168, -1.23829, -3.31531, 0.902896, -0.423632, -4.06397, -8.55736
-9.94551, -9.55782, -4.18133, 10.5273, -3.04174, -19.7325, 6.79919, 15.0025, 4.01297, 8.11429, 1.39615, 0.435799, 1.48058, 15.849
-5.82885, -8.26816, 0.190409, -1.54679, -0.217893, -1.07604, 3.21043, 0.727035, 4.19624, -0.900523, 0.662831, 0.861695, 1.45294, 7.33208
-13.9881, -10.0913, 3.56406, 0.216946, 0.228765, 5.30764, 10.6559, 9.39919, 4.35682, -0.955995, 0.346256, 3.71945, 2.84012, 11.6635
-6.77182, -4.50942, -6.84259, -1.84915, -2.79157, -0.130025, 2.45458, 8.96529, 5.14941, 0.972265, 0.61265, 1.60858, 2.14489, 10.6127
-2.68102, -1.18441, -2.89687, 1.64821, 0.91885, 1.12255, 2.60249, 2.71513, 2.68773, 0.159184, 0.167636, 1.07148, 0.598259, 4.59004
-6.23988, -5.57752, -5.36187, 3.82079, -1.63323, -9.30358, 3.92245, 9.92821, 4.72408, 4.34551, 1.6668, 0.739289, 1.18906, 11.7656
-1.46655, -1.79427, 1.34478, -0.570064, 0.97309, -2.68049, 2.08392, -0.154885, 0.293153, -1.71087, 0.0486525, 0.242124, -0.664183, -1.57048
-2.10864, -1.60466, -2.49034, 0.138225, -1.27362, -0.191119, 0.62684, 2.7038, 1.86393, 1.38446, 0.579909, 0.545375, 0.383242, 3.44181
-5.41522, -8.6033, 0.642848, -1.11509, -0.835217, -0.185217, 2.31265, 1.4577, 4.21993, -1.46053, 0.967851, 1.86549, 1.89682, 6.64457
-6.7848, -3.69226, -5.32275, -1.29908, -1.8283, -0.653807, 2.71035, 6.54299, 3.06135, 0.0132795, 0.261829, 3.16333, 1.94113, 9.91153
-20.6484, -19.6617, -13.5963, 11.9962, -1.30001, -37.3047, 15.3134, 19.6735, 11.9954, 13.5382, 3.35464, 1.86377, 3.76757, 33.9793
-17.8113, -18.8158, 13.4228, 20.4649, -3.72078, -22.2402, 9.68704, 24.4266, -5.40346, 2.03157, 1.74166, -0.448866, 6.23902, 3.64151
-28.0911, -31.6578, 16.4672, 0.507308, 8.36617, -46.9763, 29.9663, -1.65888, -12.563, -15.2193, 3.16105, -3.41466, 3.26803, -23.3185
-8.29469, -8.10187, 1.99404, 19.0323, -3.49629, -26.9457, 6.4761, 12.898, -4.65957, 10.7457, 2.7285, -1.51758, 0.636767, 7.1797
-0.354146, -1.11911, -1.71591, -0.226008, -1.37837, 0.306033, 0.524928, 1.18219, 2.38761, 0.664148, 0.375144, 0.0656012, 1.1866, 3.45539
-46.5922, -30.7909, -27.8222, -5.01138, -14.8297, -7.19875, 18.5105, 42.8796, 29.9796, 13.1789, 5.34524, 15.452, 6.5194, 69.887
-12.7536, -16.6818, -2.0203, 31.8453, -1.27212, -70.8251, 20.3164, 2.4297, -5.94617, 12.4614, 4.54453, -5.47242, -7.00078, -1.40232
-10.0181, -11.001, 11.327, 0.272748, 0.0121703, 2.55699, 9.60735, 12.182, 2.3246, -2.61371, 0.910891, 3.21783, 4.47677, 8.13412
1.0636, -0.929057, 0.0473907, -0.0989512, -0.268078, -0.0348815, 0.0749229, -0.0887591, 1.31934, -0.279254, 0.0844054, -0.629598, -0.925059, 0.487556
-13.9856, -18.5908, 14.7233, -4.35184, 2.10341, 0.853592, 10.8438, 4.95403, 7.82226, -7.51757, 1.11245, 3.14737, 3.30263, 8.90534
-4.45709, -6.20064, 0.636809, -0.980525, -1.03337, 0.967622, 1.59071, 2.32843, 3.59197, -1.0175, 0.270455, 1.03382, 1.38094, 4.86325
-1.59087, -1.71581, 0.263061, 4.63889, -1.08626, -5.44813, 1.07202, 3.15311, -1.03877, 2.35678, 0.693505, 0.0783808, -0.212934, 2.80486
-6.32052, -7.31737, -0.955377, 13.6679, -2.17249, -23.8099, 6.19608, 7.28677, 0.167778, 7.9721, 2.0759, -0.446887, 0.19496, 10.2085
-18.1979, -24.0863, 18.8771, -10.8405, 12.0777, -15.8793, 16.2992, -2.25092, 4.96032, -8.11437, 2.31864, 1.91507, -0.869394, 0.882352
-6.07734, -6.5861, 4.83988, 4.04019, -0.913028, -6.13709, 4.29196, 7.58092, -0.500831, -2.73144, -0.0758975, 0.102961, 1.4449, -0.591448
-18.0264, -19.6476, 17.2349, 0.0405265, -1.6341, -0.391864, 14.6201, 20.2766, 2.92847, -4.77245, 1.05501, 5.30755, 6.64002, 11.2046
-3.05717, -0.890798, -2.33863, 0.550473, 1.7729, -0.0121941, 2.97936, 2.0647, 2.00676, 0.00169131, 0.661669, 1.09121, 1.13464, 4.90314
-14.3263, -9.31081, 7.07764, 17.2469, -4.29584, -19.2719, 6.98437, 21.0687, -5.01292, 6.90926, 1.06582, 2.44847, 7.06314, 12.1867
-0.989968, -0.756845, -0.843984, 1.14295, -0.646165, -1.3972, 0.516694, 1.88205, 1.45626, 0.606791, 0.358071, -0.475637, 0.136719, 1.87669
-1.2531, -1.89481, -0.505154, 5.11155, -0.234549, -11.026, 3.0413, 0.122249, -0.972621, 1.37666, 1.13541, -1.16052, -1.27966, -0.739442
-0.589717, 1.01596, -6.96534, -0.407321, -1.84964, 1.77035, -1.19393, 0.650742, 3.39269, 2.50856, -0.298388, -0.27754, 1.58306, 6.31599
-2.51003, -1.35425, -3.14315, -0.35684, -1.13287, 1.0843, 1.05863, 2.15423, 2.01814, 0.406568, 0.862184, 0.76677, 1.10032, 4.37996
-7.97943, -6.65665, 5.22417, 13.2604, -3.38745, -12.2462, 4.2877, 13.1064, -4.38088, 5.30962, 0.844752, -0.794702, 4.20571, 7.16678
-0.587033, -1.82354, 1.44657, -1.54285, 1.80891, -3.23535, 2.19854, -0.370211, 1.18575, -2.04094, 0.332042, 0.0846584, -2.24228, -2.62174
-0.830701, -1.28473, -4.44732, 1.32221, -1.05903, -3.58103, 1.01946, 0.275412, 2.9767, 2.58505, 0.267497, -0.695758, 0.579117, 5.34029
-1.57314, -2.00631, -2.83859, 1.10397, -0.621754, -3.4533, 1.25337, 1.15126, 1.6661, 1.62999, 1.12962, -0.0318904, -0.101375, 3.62872
-6.81864, -5.26486, -0.574889, 1.01069, 2.09162, 3.39117, 7.4597, 6.73379, 3.49373, -1.21806, 0.873436, 3.31755, 1.79037, 7.68298
-3.82193, -5.97664, 0.389117, -0.391274, -0.964009, 1.14083, 0.598062, 0.64798, 3.19885, -0.89277, -0.1537, 0.761623, 1.61836, 5.35884
-7.27949, -6.05777, -0.420685, -0.676941, -0.67499, 1.90126, 5.01251, 6.62019, 4.60199, -1.31341, 0.184704, 2.36092, 1.43177, 7.67938
-13.4463, -11.83, 4.21635, -1.14857, 0.285148, 5.85999, 9.47889, 8.80855, 5.99079, -2.1878, 1.10476, 3.69201, 2.07102, 10.907
-9.25506, -9.46647, 5.47795, 8.11939, -2.2345, -10.221, 5.65269, 10.1592, -3.52479, -1.14186, 1.32375, 0.218195, 2.62141, -0.186122
-10.5219, -9.09498, 4.62192, 18.2832, -4.0103, -22.2041, 6.18315, 17.2638, -5.48277, 8.92125, 1.906, -1.12284, 5.179, 9.06426
-6.25157, -5.82633, -4.59689, 3.28702, -1.55637, -7.64619, 3.44611, 9.30215, 3.69545, 3.14766, 0.872507, 1.49674, 0.924024, 10.6953
-1.00672, -1.01852, -1.5403, 0.81917, -0.497783, -2.18108, 1.00042, 1.88244, 0.729305, 0.711909, 0.742216, -0.0758791, -0.330674, 2.13228
-17.5766, -13.8577, 6.77636, 25.0314, -2.15692, -41.3355, 12.8232, 20.7676, -9.68743, 10.892, 3.52936, -1.64069, 5.0325, 8.65226
-22.3928, -18.6334, 8.43444, 40.7605, -9.22144, -49.0861, 13.6567, 39.013, -14.6593, 23.0609, 5.00515, -2.02099, 10.4222, 20.2719
-18.992, -20.2363, 13.033, 13.7628, -3.28304, -18.0345, 11.4154, 22.0685, -2.53588, -3.70876, 2.29875, 0.714639, 5.94602, 2.40283
-14.6937, -9.99403, -10.6703, -2.84973, -4.40051, -1.39639, 5.42329, 13.2801, 10.5644, 1.86123, 2.10079, 4.8253, 2.34466, 20.987
-12.1204, -9.36723, 2.02137, 3.147, 4.05983, 4.7882, 12.4455, 10.2113, 4.71474, -1.54558, 1.51786, 4.15236, 3.35122, 11.3032
-2.22869, -2.65183, 1.66961, 0.62319, 1.3384, -8.48911, 4.53264, -0.402892, -1.59053, -1.25294, 1.2794, 0.96649, 0.383354, -1.78215
-1.98107, -1.46286, -2.56232, -0.0354833, -0.908291, -0.268396, 0.466441, 3.43996, 2.61673, 0.470626, 0.0375701, -0.13344, 0.342449, 4.33545
-11.111, -16.2765, 0.565483, -3.29302, -0.318034, -1.38921, 5.20984, 1.68836, 8.5361, -1.45342, 1.71466, 3.27383, 3.76935, 16.053
-4.07084, -5.6736, -1.51431, 9.50765, 0.216357, -24.3957, 6.70032, -1.31748, -2.43256, 1.53283, 1.40436, -1.9785, -3.42305, -4.91328
-1.86197, -4.67646, 1.00306, 4.80239, 1.2745, -22.2799, 7.83397, -0.925893, -3.67631, -1.62007, 0.722103, -3.45146, -5.69282, -12.3856
-10.7079, -8.03825, 4.67529, 1.73084, 2.7884, 5.96292, 11.0973, 10.4127, 4.07019, -0.955336, 0.621979, 3.67299, 2.69154, 10.3048
-3.79459, -3.84954, 2.10455, 9.48306, -1.8517, -12.2032, 2.93615, 5.72962, -2.99356, 5.1497, 0.981862, -1.76895, 1.04176, 2.50698
-0.39076, 0.32351, -2.99367, 0.769799, -0.886459, 0.098998, -0.639817, 0.207672, 0.839166, 1.12201, 0.241663, -0.151465, 0.281635, 2.58459
-0.634907, -1.14425, 0.844003, -1.32733, 1.53721, -1.71124, 1.2576, -0.166904, 0.449798, -1.40419, 0.143183, -0.0173099, -0.900505, -1.81071
-3.02108, -4.48958, 2.65871, -1.95784, 2.62148, -7.74519, 5.57649, -0.4521, -0.595087, -4.09719, 0.213034, -0.996276, -3.05163, -6.49928
-2.7331, -6.00524, 1.26362, 4.38155, 1.90639, -24.3509, 8.61645, -1.00758, -3.40656, -2.19399, 1.36942, -3.14913, -5.76562, -13.8815
-23.2139, -33.9999, 1.92442, -6.62236, -2.42273, 0.242546, 9.97763, 6.17766, 16.4559, -4.33538, 2.87853, 8.95843, 5.20902, 28.2306
-6.09391, -7.75657, -1.45868, 13.5595, -0.426602, -30.7497, 8.96107, 3.83742, -0.65153, 6.43456, 2.4103, -1.3278, -2.20941, 4.48394
-25.1093, -23.7054, 17.5386, 31.0573, -7.35835, -31.9841, 13.6675, 34.9735, -10.4458, 8.09059, 3.28681, -0.0831051, 10.2445, 12.0108
-37.9332, -48.9469, 21.9072, -10.2319, 19.8923, -78.718, 50.4562, -3.59595, -15.9909, -27.289, 5.70253, -4.50436, -8.00664, -51.1668
-1.71296, -1.89232, -3.24905, -0.339772, -1.22716, 0.0570915, 0.374165, 3.91997, 3.17751, -0.0567179, 0.526162, -0.0543853, 0.951981, 4.85083
-14.2149, -15.3755, -6.52294, 18.5511, -2.03573, -39.4069, 12.2341, 15.1222, 5.74028, 12.9125, 3.02704, 0.807514, 1.00797, 23.3938
-9.41134, -6.86746, 3.97261, 1.02305, 2.83571, 4.93966, 9.49428, 8.41328, 2.97417, -0.642937, 0.572113, 3.21216, 2.78809, 9.09327
-0.208191, 0.618085, -2.19507, -0.236711, -0.631256, 1.10464, -0.586808, 0.166919, 1.15147, 0.802974, 0.260735, 0.0183587, 0.998506, 1.9637
-11.2866, -7.28033, -8.20821, -2.38869, -3.74813, -1.40495, 4.85169, 13.8682, 9.63838, 1.67023, 0.852001, 3.98403, 2.11799, 18.1456
-6.35747, -7.89428, 6.76416, -3.29679, 2.19755, -1.94332, 3.96305, -0.985501, 2.17616, -3.80484, 1.15861, 1.0454, 0.378763, 1.0523
-16.3395, -25.0836, 2.66415, -3.65396, -1.86098, -1.37351, 7.08929, 6.40543, 12.4978, -3.18369, 1.96022, 5.68853, 5.59697, 22.8652
-6.43401, -5.66499, 2.6595, -0.252611, 0.936238, 4.0316, 5.73584, 5.17668, 4.43511, -2.14831, -0.108643, 3.127, 1.50461, 6.82986
-1.66396, -1.50186, 0.452351, 4.73216, -0.905044, -5.82586, 1.187, 3.60071, -0.455368, 2.93846, 0.583615, -0.0304299, 0.681438, 2.76983
-2.16795, -1.84517, -3.50172, -0.779322, -1.0012, 0.221606, 0.298011, 3.21057, 3.19421, 0.312801, 0.271864, 0.29393, 0.567135, 5.04565
-3.84931, -3.82477, 2.49873, -1.88393, 2.67531, -3.60512, 2.74145, -0.35052, -0.28322, -2.83844, 0.0221015, -0.123191, -0.163273, -2.41035
-4.22842, -6.74311, 0.504736, 10.2443, 1.0592, -31.5434, 9.628, -1.54617, -5.81067, 0.470701, 2.07657, -4.12499, -6.52729, -12.4991
-20.2815, -21.5825, 12.2229, 0.540527, 5.73277, -30.7378, 19.6208, -0.79752, -7.66649, -10.4659, 2.20879, -1.21584, 3.43626, -13.6346
-1.69421, -2.1879, 1.49551, -2.26567, 2.56812, -2.58096, 2.03682, -0.16161, 0.354393, -2.2805, 0.0419871, -0.571272, -1.08124, -2.37384
-13.0518, -14.6414, 12.8567, 0.902201, -1.22458, -2.62929, 10.8257, 14.984, 2.03913, -4.66001, 1.19901, 2.85333, 5.97487, 7.71438
-7.25924, -6.94969, 2.36099, 12.7116, -1.0425, -22.4904, 5.52257, 8.92265, -4.81656, 6.3252, 1.19079, -1.871, 0.355441, 1.57242
-2.13479, -1.42496, -1.8422, 0.708751, 1.22668, 0.665931, 2.52279, 1.21019, 1.50711, -0.141792, 0.201495, 1.01705, 0.828866, 2.94941
0.74256, -1.13004, -0.0861197, -0.443091, -0.0863636, -0.0189222, 0.166378, -0.193732, 2.19325, -0.0195272, 0.446253, 0.256762, -2.81079, 0.74594
