0.0349737,0.17499
-0.0269704,0.20457
-0.0222652,0.0654174
0.111052,1.37645
0.544115,21.5907
-0.0353698,0.185533
0.0290207,1.28602
0.0626976,0.854334
-0.246517,4.76204
-0.19123,3.36936
-0.0158628,0.683086
-0.163852,1.68741
0.121497,1.29012
0.0324514,0.7181
-0.125957,1.49259
-0.0500768,0.473747
0.188058,2.34994
-0.093111,0.870532
0.167202,2.98688
-0.172441,3.129
0.310226,8.10073
-0.148565,2.07073
-0.186651,3.13384
-0.0908083,0.709167
-0.0259883,0.134803
-0.0478067,0.341036
0.157754,3.32584
0.0776819,0.717107
-0.0567397,0.268634
0.0611075,0.498512
0.060064,0.398114
-0.333207,8.14702
-0.211431,3.13665
-0.128655,1.96126
0.0206293,1.47595
0.235717,4.35092
-0.0548094,0.794405
-0.356158,9.78569
0.082917,0.67891
-0.11075,1.0633
0.0400911,0.226704
-0.0925364,0.715105
-0.256397,6.19507
-0.144957,2.5365
0.421515,12.366
-0.0395996,0.602954
-0.0480339,1.04929
0.0126219,0.482195
-0.0618087,0.763984
-0.0746069,0.501332
0.0736042,0.894834
-0.059266,1.20234
-0.138004,1.75134
0.185849,2.95172
-0.0372331,1.37158
0.165992,1.80985
-0.231731,4.48151
0.252142,4.17284
-0.0214192,0.552727
-0.049464,0.160601
-0.0577426,0.441634
0.303564,6.7486
-0.158927,2.42707
-0.14566,1.34061
-0.25715,4.81905
-0.241768,5.39727
-0.0184435,0.0914921
0.052937,0.858097
-0.128683,1.92102
0.09382,0.725932
-0.0572676,0.491373
0.227887,5.06459
-0.0524364,0.396835
-0.225024,3.33269
-0.0227656,0.527768
-0.268238,5.19601
0.0280085,0.353694
0.234248,3.87072
-0.0823587,0.4682
-0.1866,3.10428
0.0414328,0.699148
0.18147,2.28105
0.102775,0.864438
-0.0214438,0.471225
-0.176386,2.22091
0.295776,6.47897
0.0850322,0.656691
0.0779433,0.605229
-0.0689105,0.356567
-0.23725,4.28839
-0.0968634,0.648829
-0.00669858,1.88353
0.0685382,0.989407
0.0448266,1.3314
-0.101848,1.70062
-0.0599743,0.459677
-0.0583194,0.368825
0.225234,4.37808
0.0682594,0.45835
-0.0416171,0.168573
0.151161,2.0456
-0.0943629,0.983898
-0.100987,0.716281
-0.0405682,0.149776
0.075998,0.512657
0.225022,4.63983
0.115905,1.12915
-0.186057,2.57834
-0.180831,2.32155
-0.28229,5.44261
-0.192879,3.19331
-0.17492,2.14501
-0.213615,3.07768
0.165158,1.98621
-0.0937458,0.837472
-0.0905328,0.759699
-0.22965,4.2992
-0.0310842,0.113102
0.0272741,0.664191
-0.134224,2.27712
0.00846318,0.0612069
-0.243917,4.25809
0.114146,0.826387
-0.0150006,0.0401968
-0.312519,7.95333
0.251724,4.37326
-0.104581,0.884889
-0.240018,4.51646
-0.100322,0.672504
-0.0131871,0.154079
-0.264462,5.78126
-0.0905596,1.2299
-0.0777191,0.494237
0.167874,1.77615
0.0302062,0.602464
-0.0302851,1.94468
0.0871755,0.938684
-0.260756,6.9844
-0.0265709,0.223108
-0.179074,2.34415
-0.210792,2.81
-0.268141,5.30784
0.148633,2.14043
0.106709,1.77502
-0.0169638,0.243997
-0.212721,3.35333
0.078771,0.420346
0.126201,0.994994
-0.122353,1.66442
0.258092,4.40332
-0.00418916,1.51182
-0.216611,3.50764
-0.0145911,0.300718
-0.0413396,0.287193
0.102036,0.753584
0.316664,7.61902
0.0321345,1.36555
-0.179521,3.15156
0.215241,3.56412
0.140288,2.07576
0.117881,1.21876
0.20646,2.92221
-0.0482838,0.221027
-0.104379,1.61719
-0.143957,3.60944
-0.1531,2.77788
0.0133541,0.241789
0.261111,5.10511
-0.277514,5.70687
0.263059,6.24789
0.0103951,0.139429
-0.0939693,0.572503
-0.208487,4.07403
0.0211868,0.0648863
0.0209967,0.181037
0.0177992,0.455438
0.0114975,0.225737
-0.0925951,0.638421
0.147966,1.58976
-0.0167478,0.0726182
-0.0531248,0.780364
-0.0721117,0.834987
-0.0645398,0.547082
0.0850198,1.2562
-0.18371,3.15765
0.142413,2.24348
0.0812133,0.480462
-0.0218895,0.218963
0.101011,0.7658
0.0262913,0.229834
-0.0430811,0.303327
0.271528,5.76242
0.0252785,0.0449858
-0.0850198,0.857078
-0.14443,2.85166
0.0337624,0.645092
0.187034,2.79767
0.166345,1.75856
-0.158052,1.79017
0.258844,4.94454
0.0888654,1.25339
0.134121,1.30405
0.0379064,0.845804
0.181594,2.2563
-0.0360261,0.641388
-0.0902996,1.08567
0.000161211,0.773899
-0.0368543,0.275847
0.239236,5.19006
0.211435,3.04904
-0.295196,6.18127
0.0962072,1.30762
-0.184492,2.95023
-0.00678176,1.45987
-0.00519106,0.179753
-0.0216055,0.0540053
-0.0766488,1.6625
0.00291259,0.14057
0.172677,2.53563
0.240382,4.42026
-0.0453168,0.915295
0.514648,21.1848
-0.0171533,0.124294
-0.105586,0.955684
0.236654,4.0834
0.0277063,0.311918
-0.0197428,0.838462
0.344492,9.48952
-0.194557,3.5911
-0.0687867,1.10496
-0.0451694,0.260136
-0.00705339,0.00619265
-0.0308582,0.294144
0.154769,3.00604
-0.110283,3.17074
-0.0003982,0.09848
-0.143717,1.4675
-0.154566,2.11771
-0.0801287,1.63632
-0.000848661,0.249661
0.046719,0.558525
-0.274053,5.47039
-0.0770917,0.376085
0.00578615,0.0844857
-0.173502,3.39894
0.0320628,0.279449
-0.0700234,0.565526
-0.160428,2.8482
0.144296,1.93172
-0.00279643,0.427271
0.0236784,0.582137
-0.0616254,0.561049
0.119188,1.14235
0.0244498,0.446517
-0.0850452,0.524103
-0.131324,2.10605
-0.0896136,0.713439
-0.202669,2.65691
0.160099,2.04683
-0.125351,1.17446
0.0322494,0.586727
0.306143,6.14675
-0.146844,1.9087
-0.28208,5.74583
-0.205426,3.29404
-0.034304,0.131712
-0.0294483,0.190312
-0.091989,0.878895
0.0673272,0.520657
0.0478759,0.184243
-0.127557,1.13524
-0.0300055,0.308884
0.0932362,1.12637
-0.200839,6.44344
0.281017,6.03657
-0.0939567,0.943863
0.0994793,1.26502
0.311696,8.22554
0.031337,1.21376
0.00592879,0.270642
0.0292503,0.0664714
0.116805,1.27663
-0.0584327,0.22252
-0.203302,4.46805
0.196805,3.2463
-0.143248,1.42553
-0.0628491,1.34897
0.0465653,0.487056
-0.173518,2.59333
-0.0260183,0.0686496
-0.380276,9.57245
-0.0643503,0.65457
-0.0320991,0.472189
0.0278038,0.125629
0.0701278,0.947034
0.176516,2.55829
0.160318,1.68298
